obo_id	count	delimiter	name
FF:0000171	3	0	human smooth muscle cell of the carotid artery sample
FF:0000633	3	0	Salmonella treatment sample
CL:0002590	3	0	smooth muscle cell of the brain vasculature
FF:0000254	3	0	human gingival epithelial cell sample
FF:0000519	3	0	human K562 erythroblastic leukemia line 1hr 20min after treatment with hemin sample
FF:0000188	3	0	human trabecular meshwork cell sample
FF:0000399	3	1	41 days sample
FF:0000601	3	0	human Saos2 osteosarcoma cell line 2.5h after induction of calcification with ascorbate and BPG sample
FF:0000561	3	0	human Aortic Smooth Muscle cells 2hr after treatment with IL1b sample
FF:0000556	3	0	human Aortic Smooth Muscle cells 0min after treatment with IL1b sample
UBERON:0001621	3	0	coronary artery
FF:0000143	3	0	human visceral preadipocyte sample
CL:0000898	3	0	naive T cell
FF:0000089	3	0	human dark melanocyte sample
FF:0000140	3	0	human omentum preadipocyte sample
FF:0000391	3	1	15 days sample
FF:0000566	3	0	human Monocyte-derived macrophages 0min after LPS treatment sample
FF:0000703	3	0	human mesenchymal stem cells adipose derived, 4 days after adipogenic induction sample
UBERON:0000412	3	0	dermal papilla
FF:0000609	3	0	human Saos2 osteosarcoma cell line 21d after induction of calcification with ascorbate and BPG sample
FF:0000565	3	0	human Aortic Smooth Muscle cells 6hr after treatment with IL1b sample
UBERON:0002328	3	0	notochord
CL:0002600	3	0	smooth muscle cell of trachea
FF:0100977	3	0	ovary cell line sample
FF:0011228	3	0	human ES cells differentiated towards cardiomyocyte- day9 sample
FF:0000572	3	0	human Monocyte-derived macrophages 100min after LPS treatment sample
UBERON:0003497	3	0	abdomen blood vessel
UBERON:0006877	3	0	vasculature of liver
UBERON:0006058	3	0	multi-limb segment region
FF:0000164	3	0	human skeletal muscle myoblast sample
CL:0002555	3	0	fibroblast of mammary gland
CL:0002549	3	0	fibroblast of choroid plexus
CL:0000836	3	0	promyelocyte
CL:0002596	3	0	smooth muscle cell of the carotid artery
CL:0002367	3	0	trabecular meshwork cell
FF:0000559	3	0	human Aortic Smooth Muscle cells 45min after treatment with IL1b sample
CL:0002592	3	0	smooth muscle cell of the coronary artery
UBERON:0001255	3	0	urinary bladder
UBERON:0000946	3	0	cardial valve
FF:0000043	3	0	human corneal epithelial cell sample
FF:0000184	3	0	human smooth muscle cell of trachea sample
CL:0002593	3	0	smooth muscle cell of the internal thoracic artery
FF:0000580	3	0	human Monocyte-derived macrophages 7h after LPS treatment sample
UBERON:0002106	3	0	spleen
UBERON:0004854	3	0	gastrointestinal system mesentery
UBERON:0002757	3	0	regional part of epithalamus
DOID:4159	2	1	skin cancer
DOID:707	2	1	B-cell lymphocytic neoplasm
UBERON:0012139	2	0	segment of autopod
CL:0000816	2	0	immature B cell
CL:0002601	2	0	uterine smooth muscle cell
FF:0000161	2	0	human sertoli cell sample
UBERON:0010743	2	0	meningeal cluster
CL:0000954	2	0	small pre-B-II cell
FF:0000182	2	0	human esophageal smooth muscle cell sample
UBERON:0005406	2	0	perirenal fat
UBERON:0001262	2	0	wall of intestine
DOID:5672	2	1	large intestine cancer
CL:0002598	2	0	bronchial smooth muscle cell
UBERON:0003589	2	0	hindlimb connective tissue
UBERON:0005932	2	0	bulb of hair follicle
UBERON:0004089	2	0	midface
UBERON:0003890	2	0	Mullerian duct
FF:0104883	2	0	cystadenocarcinoma cell line sample
UBERON:0007689	2	0	thyroid diverticulum
FF:0102411	2	0	giant cell carcinoma cell line sample
CL:0000807	2	0	DN3 thymocyte
FF:0101914	2	0	colorectal adenocarcinoma cell line sample
FF:0102267	2	0	rhabdomyosarcoma cell line sample
FF:0101359	2	0	medulloblastoma cell line sample
UBERON:0003889	2	0	fallopian tube
FF:0010048	2	0	human smooth muscle - adult sample
FF:0000156	2	0	human adipocyte of breast sample
FF:0000670	2	0	human Fibroblast - skin spinal muscular atrophy, nuclear fraction sample
FF:0200022	2	0	gamma delta positive T cells sample
CL:0000805	2	0	immature single positive thymocyte
CL:0000216	2	0	Sertoli cell
UBERON:0007645	2	0	future meninx
DOID:10283	2	1	prostate cancer
UBERON:0005942	2	0	hair outer root sheath
FF:0010203	2	0	human tongue - adult sample
UBERON:0001045	2	0	midgut
UBERON:0011820	2	0	atrioventricular region
DOID:3193	2	1	peripheral nerve sheath neoplasm
CL:0002617	2	0	adipocyte of breast
UBERON:0005908	2	0	conjunctival sac
FF:0101033	2	0	prostate cancer cell line sample
CL:0000809	2	0	double-positive, alpha-beta thymocyte
FF:0102504	2	0	T-lymphoblastic leukemia cell line sample
CL:0000549	2	0	basophilic erythroblast
FF:0102787	2	0	clear cell adenocarcinoma cell sample
UBERON:0011159	2	0	primary subdivision of cranial skeletal system
CL:0002425	2	0	early T lineage precursor
CL:1001319	2	0	bladder cell
UBERON:0005800	2	0	segment of aorta
UBERON:0005295	2	0	sex cord
DOID:9256	2	1	colorectal cancer
UBERON:0003569	2	0	leg connective tissue
FF:0011169	2	0	human reticulocyte sample
UBERON:0002355	2	0	pelvis
CL:0002599	2	0	smooth muscle cell of the esophagus
DOID:1907	2	1	malignant fibroxanthoma
FF:0103744	2	0	liposarcoma cell line sample
UBERON:0003587	2	0	limb connective tissue
UBERON:0005154	2	0	epithelial cord
UBERON:0000121	2	0	perineurium
FF:0103766	2	0	giant cell tumor cell line sample
CL:0000186	2	0	myofibroblast cell
FF:0101913	2	0	colonic adenocarcinoma cell line sample
UBERON:0004813	2	0	seminiferous tubule epithelium
CL:0000785	2	0	mature B cell
UBERON:0004715	2	0	annulus fibrosus disci intervertebralis
FF:0000075	2	0	human outer root sheath cell sample
UBERON:0006955	2	0	uterine epithelium
UBERON:0006858	2	0	adrenal/interrenal gland
FF:0103910	2	0	bile duct cancer cell line sample
FF:0101616	2	0	colorectal cancer cell line sample
FF:0000673	2	0	human Small Airway Epithelial Cells, nuclear fraction sample
CL:0000893	2	0	thymocyte
FF:0100849	2	0	melanoma cell line sample
UBERON:0001136	2	0	mesothelium
UBERON:0001811	2	0	conjunctiva
UBERON:0001515	2	0	thoracic aorta
FF:0010074	2	0	human skin - adult sample
DOID:3382	2	1	liposarcoma
UBERON:0000122	2	0	neuron projection bundle
FF:0010019	2	0	human lung - adult sample
CL:0002550	2	0	fibroblast of the conjuctiva
CL:0000955	2	0	pre-B-II cell
UBERON:0006444	2	0	annulus fibrosus
CL:0000818	2	0	transitional stage B cell
FF:0103209	2	0	anaplastic thyroid cancer cell line sample
FF:0000027	2	0	human CD133-positive hematopoeitic stem cell sample
UBERON:0005891	2	0	coelomic epithelium
UBERON:0005297	2	0	testis sex cord
FF:0000276	2	0	human amniotic membrane cell- fetal sample
DOID:2914	2	1	immune system disease
DOID:1287	2	1	cardiovascular system disease
DOID:10155	2	1	intestinal cancer
FF:0011502	2	0	human ES cells differentiated towards cardiomyocyte- day12 sample
DOID:3939	2	1	lipomatous cancer
UBERON:0008846	2	0	skeletal ligament
DOID:0060122	2	1	integumentary system cancer
UBERON:0002470	2	0	autopod region
CL:0000242	2	0	Merkel cell
CL:0000511	2	0	androgen binding protein secreting cell
DOID:962	2	1	neurofibroma
FF:0101574	2	0	chondrosarcoma cell line sample
UBERON:0011997	2	0	coelom
FF:0000012	2	0	human alveolar epithelial cell sample
FF:0100007	2	0	HEK-293 cell sample
FF:0100583	2	0	bone marrow cancer cell sample
FF:0102380	2	0	gastric adenocarcinoma cell line sample
CL:1000600	2	0	lower urinary tract cell
UBERON:0009617	2	0	head paraxial mesoderm
CL:0002561	2	0	outer root sheath cell
DOID:3371	2	1	chondrosarcoma
UBERON:0001343	2	0	seminiferous tubule of testis
DOID:4043	2	1	skeletal muscle cancer
FF:0010151	2	0	human amygdala - adult donor sample
CL:0000792	2	0	CD4-positive, CD25-positive, alpha-beta regulatory T cell
DOID:3307	2	1	teratoma
DOID:4468	2	1	clear cell adenocarcinoma
CL:0002535	2	0	epithelial cell of cervix
UBERON:0003091	2	0	thyroid primordium
FF:0101019	2	0	prostate gland cell line sample
EFO:0002090	2	1	technical replicate
DOID:5517	2	1	stomach carcinoma
DOID:3717	2	1	gastric adenocarcinoma
DOID:3493	2	1	signet ring cell adenocarcinoma
FF:0000660	2	0	human Fibroblast - skin normal, cytoplasmic fraction sample
CL:0001016	2	0	immature CD1a-positive Langerhans cell
FF:0102733	2	0	embryonic kidney cell line sample
CL:0002625	2	0	seminiferous tubule epithelial cell
DOID:8584	2	1	Burkitt's lymphoma
FF:0103073	2	0	medullary thyroid carcinoma cell line sample
FF:0010100	2	0	human uterus - adult sample
FF:0000061	2	0	human fibroblast of conjuctivia sample
UBERON:0000464	2	0	anatomical space
UBERON:0006866	2	0	terminal part of digestive tract
CL:0000552	2	0	orthochromatic erythroblast
UBERON:0002025	2	0	stratum basale of epidermis
FF:0000668	2	0	human Fibroblast - skin normal, nuclear fraction sample
CL:0000808	2	0	DN4 thymocyte
UBERON:0005294	2	0	genital ridge
UBERON:0000211	2	0	ligament
CL:0002545	2	0	thoracic aorta endothelial cell
UBERON:0004910	2	0	epithelium of male gonad
UBERON:0000466	2	0	immaterial anatomical entity
FF:0000262	2	0	mast cell- stimulated sample
DOID:4236	2	1	carcinosarcoma
UBERON:0002133	2	0	atrioventricular valve
FF:0010071	2	0	human temporal lobe - fetal sample
DOID:4960	2	1	bone marrow cancer
CL:0000550	2	0	polychromatophilic erythroblast
FF:0000667	2	0	human Fibroblast - skin dystrophia myotonica, nuclear fraction sample
UBERON:0005946	2	0	outflow tract of atrium
FF:0104785	2	0	Ewing's sarcoma family tumor cell line sample
UBERON:0001829	2	0	major salivary gland
FF:0010164	2	0	human caudate nucleus - adult donor sample
DOID:4905	2	1	pancreatic carcinoma
CL:0001024	2	0	CD34-positive, CD38-negative hematopoietic stem cell
UBERON:0001995	2	0	fibrocartilage
DOID:3498	2	1	pancreatic ductal adenocarcinoma
DOID:74	2	1	hematopoietic system disease
FF:0011135	2	0	human immature langerhans cells sample
UBERON:0004117	2	0	pharyngeal pouch
CL:0001014	2	0	CD1a-positive Langerhans cell
CL:1000415	2	0	epithelial cell of gall bladder
UBERON:0005906	2	0	serous sac
DOID:706	2	1	mature B-cell neoplasm
FF:0011128	2	0	human CD4-positiveCD25-positiveCD45RA- naive regulatory T cells sample
CL:0002489	2	0	double negative thymocyte
UBERON:0002471	2	0	zeugopod
FF:0000134	2	0	human perineural cell sample
UBERON:0000341	2	0	throat
FF:0000666	2	0	human Fibroblast - Aortic Adventitial, nuclear fraction sample
FF:0000179	2	0	human bronchial smooth muscle cell sample
FF:0100016	2	0	A-172 cell sample
UBERON:0000094	2	0	membrane organ
UBERON:0003823	2	0	hindlimb zeugopod
UBERON:0010141	2	0	primitive sex cord of indifferent gonad
UBERON:0001665	2	0	triceps surae
UBERON:0004801	2	0	cervix epithelium
UBERON:0007123	2	0	pharyngeal pouch 2
CL:0000798	2	0	gamma-delta T cell
UBERON:0005933	2	0	hair root sheath
FF:0000665	2	0	human Small Airway Epithelial Cells, cytoplasmic fraction sample
FF:0010079	2	0	human left atrium - adult sample
DOID:4929	2	1	tubular adenocarcinoma
FF:0000120	2	0	human neural stem cell sample
DOID:2152	2	1	ovary epithelial cancer
UBERON:0002046	2	0	thyroid gland
FF:0101882	2	0	ovary adenocarcinoma cell line sample
UBERON:0002079	2	0	left cardiac atrium
DOID:200	2	1	giant cell tumor
UBERON:0002360	2	0	meninx
DOID:1909	2	1	melanoma
CL:0002563	2	0	intestinal epithelial cell
CL:0002602	2	0	annulus pulposus cell
DOID:4231	2	1	histiocytoma
FF:0000591	2	0	human Monocyte-derived macrophages 48h after LPS treatment sample
UBERON:0004808	2	0	gastrointestinal system epithelium
FF:0104078	2	0	non-small cell lung adenocarcinoma cell line sample
UBERON:0010130	2	0	autopod plate
FF:0100889	2	0	Burkitt lymphoma cell line sample
CL:0000159	2	0	seromucus secreting cell
DOID:154	2	1	mixed cell type cancer
UBERON:0001242	2	0	intestinal mucosa
FF:0000051	2	0	human thoracic endothelial cell sample
FF:0101911	2	0	lung adenocarcinoma cell line sample
CL:0000894	2	0	DN1 thymic pro-T cell
FF:0000640	2	0	human Fibroblast - Aortic Adventitial, cytoplasmic fraction sample
UBERON:0000328	2	0	gut wall
CL:0000558	2	0	reticulocyte
CL:0000815	2	0	regulatory T cell
DOID:3451	2	1	skin carcinoma
UBERON:0002369	2	0	adrenal gland
FF:0000185	2	0	human uterine smooth muscle cell sample
FF:0010063	2	0	human duodenum - fetal sample
FF:0000245	2	0	human chondrocyte re-differentiated sample
UBERON:0004804	2	0	oviduct epithelium
UBERON:0011158	2	0	primary subdivision of skull
DOID:6193	2	1	epithelioid sarcoma
CL:0002576	2	0	perineural cell
FF:0000041	2	0	common myeloid progenitor sample
UBERON:0004786	2	0	gastrointestinal system mucosa
DOID:3247	2	1	rhabdomyosarcoma
UBERON:0001277	2	0	intestinal epithelium
CL:0002677	2	0	naive regulatory T cell
FF:0100383	2	0	renal cell carcinoma cell line sample
FF:0000192	2	0	human anulus pulposus cell sample
UBERON:0001052	2	0	rectum
DOID:4074	2	1	pancreas adenocarcinoma
CL:0000806	2	0	DN2 thymocyte
UBERON:0011597	1	0	bone of upper jaw
FF:0000663	1	0	human Preadipocyte - breast, cytoplasmic fraction sample
DOID:5662	1	1	pleomorphic carcinoma
UBERON:0001799	1	0	vitreous chamber of eyeball
UBERON:0005056	1	0	external female genitalia
FF:0010036	1	0	human occipital pole - adult sample
FF:0104201	1	0	Ewing's sarcoma cell line sample
CL:0002616	1	0	perirenal adipocyte cell
UBERON:0001154	1	0	vermiform appendix
FF:0000083	1	0	human oral mucosa keratinocyte sample
FF:0011289	1	0	epididymis- adult sample
DOID:5861	1	1	myxoid chondrosarcoma
FF:0100834	1	0	Detroit 562 cell sample
DOID:2513	1	1	basal cell carcinoma
UBERON:0011095	1	0	vertebra pre-cartilage condensation
CL:0002336	1	0	buccal mucosa cell
FF:0010054	1	0	human eye - fetal sample
CL:0002351	1	0	progenitor cell of endocrine pancreas
UBERON:0008198	1	0	nail plate
FF:0010057	1	0	human umbilical cord - fetal sample
DOID:2998	1	1	testicular cancer
UBERON:0010258	1	0	mesenchyme from rhombencephalic neural crest
UBERON:0006284	1	0	early prosencephalic vesicle
DOID:3112	1	1	papillary adenocarcinoma
UBERON:0006256	1	0	knee joint primordium
FF:0102586	1	0	G-401 cell sample
CL:0002436	1	0	mature CD4 single-positive thymocyte
UBERON:0004645	1	0	urinary bladder urothelium
UBERON:0001000	1	0	vas deferens
CL:0000501	1	0	granulosa cell
UBERON:0010913	1	0	vertebral element
UBERON:0015005	1	0	vertebra endochondral element
FF:0010018	1	0	human liver - adult sample
DOID:3277	1	1	thymus cancer
DOID:1040	1	1	chronic lymphocytic leukemia
UBERON:0000101	1	0	lobe of lung
FF:0000664	1	0	Smooth Muscle Cells - Aortic, (cytoplasmic fraction) sample
FF:0100197	1	0	carcinosarcoma cell sample
FF:0103026	1	0	NCI-H82 cell sample
DOID:178	1	1	vascular disease
FF:0010195	1	0	human olfactory region - adult sample
FF:0010017	1	0	human kidney - adult sample
CL:0000319	1	0	mucus secreting cell
UBERON:0001708	1	0	jaw skeleton
FF:0010059	1	0	human tongue - fetal sample
UBERON:0003457	1	0	head bone
UBERON:0001726	1	0	papilla of tongue
CL:0002597	1	0	smooth muscle cell of bladder
FF:0101014	1	0	Mo-T cell sample
UBERON:0010912	1	0	subdivision of skeleton
UBERON:0002902	1	0	occipital pole
UBERON:0001603	1	0	lateral rectus extra-ocular muscle
UBERON:0013150	1	0	future brain vesicle
UBERON:0001825	1	0	paranasal sinus
FF:0102003	1	0	SW-1353 cell sample
DOID:3369	1	1	peripheral primitive neuroectodermal tumor
UBERON:0010259	1	0	1st arch mesenchyme from neural crest
FF:0102788	1	0	mucinous adenocarcinoma cell sample
UBERON:0002171	1	0	lower lobe of right lung
FF:0101282	1	0	HT-1080 cell sample
FF:0011177	1	0	human Skin - palm sample
UBERON:0007914	1	0	head or neck bone
UBERON:0010890	1	0	pelvic complex muscle
FF:0011154	1	0	human eye - muscle lateral sample
FF:0103296	1	0	bone marrow stromal cell line sample
UBERON:0004362	1	0	pharyngeal arch 1
UBERON:0002376	1	0	cranial muscle
UBERON:0011156	1	0	facial skeleton
DOID:9884	1	1	muscular dystrophy
FF:0000211	1	0	human perirenal adipocyte cell sample
UBERON:0004882	1	0	eponychium
FF:0000146	1	0	human stromal cell of pancreas sample
FF:0100919	1	0	8305C cell sample
FF:0000020	1	0	human CD133-positive progenitor cell- bone marrow derived sample
DOID:9119	1	1	acute myeloid leukemia
UBERON:0005417	1	0	forelimb bud
UBERON:0007647	1	0	ectomeninx
FF:0102914	1	0	SK-N-MC cell sample
FF:0102989	1	0	CHP-134 cell sample
UBERON:0004461	1	0	musculature of head
UBERON:0001259	1	0	mucosa of urinary bladder
DOID:8649	1	1	tongue cancer
UBERON:0017651	1	0	salivary gland primordium
UBERON:0002084	1	0	heart left ventricle
DOID:1037	1	1	lymphoblastic leukemia
UBERON:0006312	1	0	ocular refractive media
FF:0103109	1	0	CaSki cell sample
FF:0010080	1	0	human breast - adult sample
DOID:0050155	1	1	sensory system disease
UBERON:0007779	1	0	transduate
UBERON:0014716	1	0	interlobular duct
UBERON:0011858	1	0	acinus of exocrine gland
CL:0000980	1	0	plasmablast
FF:0010196	1	0	human ductus deferens - adult sample
UBERON:0014389	1	0	gustatory papilla of tongue
UBERON:0011628	1	0	early premaxilla
DOID:3149	1	1	keratoacanthoma
FF:0101874	1	0	lens epithelial cell line sample
FF:0101664	1	0	hepatoblastoma cell line sample
UBERON:0001831	1	0	parotid gland
FF:0103046	1	0	neurofibroma cell sample
UBERON:0009494	1	0	pharyngeal arch mesenchymal region
FF:0010052	1	0	human aorta - adult sample
CL:0000819	1	0	B-1 B cell
UBERON:0011094	1	0	vertebra cartilage element
CL:0002427	1	0	resting double-positive thymocyte
CL:0000092	1	0	osteoclast
UBERON:0007238	1	0	1st arch maxillary component
UBERON:0000997	1	0	mammalian vulva
DOID:5614	1	1	eye disease
FF:0101061	1	0	PC-3 cell sample
UBERON:0006311	1	0	chamber of eyeball
UBERON:0009526	1	0	maxillary process mesenchyme
UBERON:0001235	1	0	adrenal cortex
UBERON:0008878	1	0	palmar part of manus
UBERON:0000471	1	0	compound organ component
FF:0011460	1	0	Fingernail (including nail plate- eponychium and hyponychium) sample
FF:0103288	1	0	NALM-6 cell sample
UBERON:0001282	1	0	intralobular bile duct
FF:0102047	1	0	Colo-320 cell sample
FF:0101952	1	0	HPB-ALL cell sample
UBERON:0003840	1	0	hindlimb joint
UBERON:0001735	1	0	tonsillar ring
FF:0000125	1	0	human oligodendrocyte precursor sample
UBERON:0003531	1	0	forelimb skin
FF:0010156	1	0	human medial temporal gyrus donor sample
FF:0010188	1	0	human cerebral meninges - adult sample
UBERON:0002316	1	0	white matter
UBERON:0009749	1	0	limb mesenchyme
CL:0002565	1	0	iris pigment epithelial cell
UBERON:0003544	1	0	brain white matter
UBERON:0001301	1	0	epididymis
FF:0100018	1	0	A-549 cell sample
FF:0010029	1	0	human trachea - adult sample
UBERON:0012140	1	0	digitopodium region
FF:0104205	1	0	RPMI-2650 cell sample
CL:0000342	1	0	pigment cell (sensu Vertebrata)
UBERON:0010064	1	0	open anatomical space
FF:0010049	1	0	human pancreas - adult sample
FF:0103568	1	0	mammary gland cell line sample
UBERON:0009471	1	0	dorsum of tongue
UBERON:0010046	1	0	entire pharyngeal arch associated mesenchyme
FF:0100161	1	0	lung fibroblast cell line sample
UBERON:0002581	1	0	postcentral gyrus
UBERON:0001602	1	0	medial rectus extraocular muscle
CL:0000814	1	0	mature NK T cell
DOID:1357	1	1	maxillary sinus cancer
FF:0010015	1	0	human esophagus - adult sample
UBERON:0002285	1	0	telencephalic ventricle
UBERON:0002307	1	0	choroid plexus of lateral ventricle
UBERON:0001172	1	0	hepatic acinus
FF:0100603	1	0	pre-B acute lymphoblastic leukemia cell line sample
UBERON:0003860	1	0	hindlimb mesenchyme
DOID:0070004	1	1	myeloma
UBERON:0006875	1	0	handplate
UBERON:0001018	1	0	axon tract
UBERON:0003577	1	0	knee connective tissue
UBERON:0001359	1	0	cerebrospinal fluid
CL:0002174	1	0	follicular cell of ovary
FF:0103071	1	0	HLEC-SRA 01/04 cell sample
UBERON:0002372	1	0	tonsil
UBERON:0005623	1	0	semi-lunar valve
FF:0104079	1	0	H-650 cell sample
UBERON:0003112	1	0	olfactory region
DOID:1798	1	1	pancreatic endocrine carcinoma
CL:0000911	1	0	effector T cell
DOID:0050177	1	1	monogenic disease
DOID:5844	1	1	myocardial infarction
UBERON:0009204	1	0	medial nasal process mesenchyme
UBERON:0001736	1	0	submandibular gland
DOID:3603	1	1	mucinous cystadenocarcinoma
UBERON:0005970	1	0	brain commissure
DOID:3151	1	1	skin squamous cell carcinoma
UBERON:0004529	1	0	anatomical projection
UBERON:0005966	1	0	outflow part of left atrium
CL:0002428	1	0	double-positive blast
DOID:771	1	1	retinal cell cancer
UBERON:0003714	1	0	neural tissue
UBERON:0001153	1	0	caecum
FF:0104965	1	0	8505C cell sample
DOID:0050749	1	1	peripheral T-cell lymphoma
FF:0104137	1	0	KCL-22 cell sample
UBERON:0002513	1	0	endochondral bone
DOID:8691	1	1	mycosis fungoides
UBERON:0005352	1	0	spermatic cord
UBERON:0008229	1	0	craniocervical region musculature
UBERON:0003128	1	0	cranium
DOID:4235	1	1	spindle cell sarcoma
FF:0102025	1	0	HSC-3 cell sample
FF:0010207	1	0	human heart, tricuspid valve - adult sample
UBERON:0001171	1	0	portal lobule
CL:0002432	1	0	CD24-positive, CD4 single-positive thymocyte
FF:0010045	1	0	human kidney - fetal sample
FF:0103911	1	0	HuCCT-1 cell sample
UBERON:0011139	1	0	synovial limb joint
UBERON:0002167	1	0	right lung
DOID:1967	1	1	leiomyosarcoma
DOID:3030	1	1	mucinous adenocarcinoma
FF:0100792	1	0	urinary bladder cancer cell line sample
UBERON:0003661	1	0	limb muscle
DOID:6496	1	1	extraskeletal myxoid chondrosarcoma
UBERON:0005451	1	0	segment of manus
UBERON:0003831	1	0	respiratory system muscle
FF:0103137	1	0	5637 cell sample
UBERON:0002078	1	0	right cardiac atrium
FF:0010069	1	0	human diaphragm - fetal sample
UBERON:0001519	1	0	skin of manus
FF:0010027	1	0	thymus - adult human sample
FF:0000093	1	0	human vertebral mesenchymal stem cell sample
UBERON:0010253	1	0	1st arch maxillary mesenchyme from neural crest
FF:0011153	1	0	human eye - muscle inferior rectus sample
DOID:687	1	1	hepatoblastoma
DOID:0060119	1	1	pharynx cancer
UBERON:0001705	1	0	nail
CL:0002581	1	0	perirenal preadipocyte
FF:0010035	1	0	human paracentral gyrus - adult sample
UBERON:0004710	1	0	pectoral appendage
FF:0010070	1	0	human colon - fetal sample
UBERON:0002146	1	0	pulmonary valve
FF:0101332	1	0	DU-145 cell sample
FF:0010024	1	0	human small intestine - adult sample
UBERON:0003704	1	0	intrahepatic bile duct
UBERON:0008811	1	0	intromittent organ
FF:0101583	1	0	T-98G cell sample
FF:0103191	1	0	SNU-387 cell sample
FF:0102835	1	0	NCI-H358 cell sample
UBERON:0004068	1	0	medial nasal prominence
DOID:2671	1	1	transitional cell carcinoma
UBERON:0004066	1	0	frontonasal prominence
CL:0002429	1	0	CD69-positive double-positive thymocyte
CL:0002040	1	0	immature NK T cell stage II
UBERON:0005868	1	0	maxillary prominence
UBERON:0006659	1	0	cruciate ligament of knee
UBERON:0002135	1	0	mitral valve
FF:0102868	1	0	bladder transitional cell carcinoma cell line sample
UBERON:0015790	1	0	autopod skin
DOID:4549	1	1	extraosseous chondrosarcoma
FF:0011122	1	0	human CD4-positiveCD25-CD45RA- naive conventional T cells sample
FF:0010192	1	0	human bone marrow - adult sample
FF:0010191	1	0	human vein - adult sample
DOID:0060116	1	1	sensory system cancer
FF:0103743	1	0	SW-872 cell sample
UBERON:0004914	1	0	duodenal papilla
FF:0100899	1	0	myeloma cell line sample
UBERON:0004067	1	0	lateral nasal prominence
FF:0100678	1	0	G-402 cell sample
UBERON:0002514	1	0	intramembranous bone
UBERON:0002336	1	0	corpus callosum
FF:0010077	1	0	human lymph node - adult sample
FF:0101092	1	0	KATO-III cell sample
FF:0010073	1	0	human occipital lobe - fetal sample
FF:0011231	1	0	human ES cells differentiated towards cardiomyocyte- day13 sample
UBERON:0001419	1	0	skin of limb
FF:0000095	1	0	human mesenchymal stem cell of Wharton's jelly sample
FF:0102877	1	0	PC-14 cell sample
FF:0101910	1	0	NCI-H441 cell sample
FF:0010066	1	0	human skeletal muscle - fetal sample
UBERON:0003321	1	0	mesenchyme of knee
CL:0002039	1	0	immature NK T cell stage I
FF:0101154	1	0	RAJI cell sample
FF:0103533	1	0	NOR-P1 cell sample
FF:0011155	1	0	human eye - muscle medial sample
FF:0102992	1	0	ARH-77 cell sample
FF:0102384	1	0	MKN-1 cell sample
FF:0103519	1	0	LI90 cell sample
UBERON:0012354	1	0	acropodium region
UBERON:0001785	1	0	cranial nerve
FF:0104086	1	0	mammary gland tumor cell line sample
FF:0010209	1	0	human throat - adult sample
UBERON:0002363	1	0	dura mater
UBERON:0003323	1	0	mesenchyme of upper jaw
UBERON:0008837	1	0	palmar/plantar part of autopod
FF:0000178	1	0	human smooth muscle cell of bladder sample
FF:0010081	1	0	human adrenal gland - adult sample
UBERON:0006322	1	0	inferior rectus extraocular muscle
FF:0010201	1	0	human seminal vesicle - adult sample
FF:0010061	1	0	human throat - fetal sample
UBERON:0008001	1	0	irregular bone
FF:0010058	1	0	human trachea - fetal sample
FF:0100661	1	0	JURKAT cell sample
FF:0010086	1	0	human liver - fetal sample
UBERON:0003277	1	0	skeleton of upper jaw
DOID:0050557	1	1	congenital muscular dystrophy
CL:0000810	1	0	CD4-positive, alpha-beta thymocyte
UBERON:0009676	1	0	early telencephalic vesicle
UBERON:0001389	1	0	soleus muscle
FF:0100790	1	0	pharyngeal cancer cell line sample
FF:0011156	1	0	human eye - muscle superior sample
CL:0000502	1	0	type D enteroendocrine cell
UBERON:0007195	1	0	stroma of bone marrow
UBERON:0001744	1	0	lymphoid tissue
UBERON:0008801	1	0	parotid gland primordium
UBERON:0008785	1	0	upper limb segment
DOID:870	1	1	neuropathy
DOID:0050739	1	1	autosomal genetic disease
FF:0010204	1	0	human vagina - adult sample
UBERON:0000941	1	0	cranial nerve II
UBERON:0001797	1	0	vitreous humor
UBERON:0004904	1	0	nerve connecting eye with brain
UBERON:0007702	1	0	tract of brain
DOID:3393	1	1	coronary artery disease
UBERON:0002241	1	0	chondrocranium
FF:0103681	1	0	hairy cell leukemia cell line sample
CL:0002572	1	0	vertebral mesenchymal stem cell
UBERON:0001383	1	0	muscle of leg
DOID:0050560	1	1	Walker-Warburg syndrome
DOID:0050427	1	1	xeroderma pigmentosum
UBERON:0000029	1	0	lymph node
DOID:9597	1	1	Krukenberg carcinoma
UBERON:0002082	1	0	cardiac ventricle
UBERON:0001764	1	0	maxillary sinus
UBERON:0003921	1	0	pancreas primordium
UBERON:0001961	1	0	mucosa-associated lymphoid tissue
FF:0010189	1	0	human appendix - adult sample
FF:0000022	1	0	human CD133-positive stem cell - cord blood derived sample
DOID:0050743	1	1	mature T-cell and NK-cell neoplasm
DOID:4645	1	1	retinal cancer
CL:0002574	1	0	stromal cell of pancreas
CL:0002433	1	0	CD69-positive, CD4-positive single-positive thymocyte
FF:0101908	1	0	MDA-MB-453 cell sample
UBERON:0006323	1	0	superior rectus extraocular muscle
UBERON:0001021	1	0	nerve
FF:0102912	1	0	neuroepithelioma cell line sample
UBERON:0003902	1	0	retinal neural layer
UBERON:0005208	1	0	right atrium valve
DOID:225	1	1	syndrome
UBERON:0004756	1	0	dermal skeletal element
UBERON:0003462	1	0	facial bone
FF:0104398	1	0	meningioma cell line sample
